username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
NoticiasAirSim,2014-01-12 22:45,1,1,"2 horas y 20 minutos el ""ganador"" en el # EventoOrbest :)",,,#,422484477906939904,https://twitter.com/NoticiasAirSim/status/422484477906939904
NoticiasAirSim,2014-01-12 22:43,2,2,Llegada de la comitiva a LIPZ @ Orbest_Orizoniapic.twitter.com/W1bjd5c93e,,@,,422483971503423488,https://twitter.com/NoticiasAirSim/status/422483971503423488
NoticiasAirSim,2014-01-12 22:42,0,2,Ya está disponible el escenario gratuito de Alair VA del aeropuerto de Asturias con la actualización de plataforma. http://es.forum.ivao.aero/index.php?topic=236374.0 …,,,,422483776094998528,https://twitter.com/NoticiasAirSim/status/422483776094998528
NoticiasAirSim,2014-01-12 21:29,0,0,@ TheRodri2 @ Orbest_Orizonia se nota dónde hay calidad.,,@ @,,422465386748321792,https://twitter.com/NoticiasAirSim/status/422465386748321792
NoticiasAirSim,2014-01-12 21:19,0,1,Una veintena de tráficos abarrotan LEPA con destino a LIPZ en @ IVAOES con el # EventoOrbest,,@,#,422462791828897793,https://twitter.com/NoticiasAirSim/status/422462791828897793
NoticiasAirSim,2014-01-12 20:29,1,1,De momento 9 tráficos en el # EventoOrbest Ya sabéis que para hablar durante el vuelo podéis utilizar el canal de Zello: Vuelo y Control,,,#,422450178915061760,https://twitter.com/NoticiasAirSim/status/422450178915061760
NoticiasAirSim,2014-01-12 20:02,1,1,Primeros tráficos embarcando en LEPA hacia LIPZ # EventoOrbestpic.twitter.com/krawhnFgAB,,,#,422443423682277378,https://twitter.com/NoticiasAirSim/status/422443423682277378
NoticiasAirSim,2014-01-12 19:54,1,0,Pasaros por el canal de Zello: Vuelo y control.,,,,422441502653317120,https://twitter.com/NoticiasAirSim/status/422441502653317120
NoticiasAirSim,2014-01-12 19:51,1,2,De Andalucía a Palma para el evento de @ Orbest_Orizonia :)pic.twitter.com/gDdDfcnEHQ,,@,,422440709502042112,https://twitter.com/NoticiasAirSim/status/422440709502042112
NoticiasAirSim,2014-01-12 19:46,0,0,Evento de entrenamiento de Operaciones Especiales en la Base Aerea de Morón en curso. Pásate y descubre una nueva forma de volar @ IVAOES,,@,,422439513232007168,https://twitter.com/NoticiasAirSim/status/422439513232007168
NoticiasAirSim,2014-01-12 18:47,0,0,@ IVAOES yo estaré allí que me pilla después de exámenes. ¡A darlo todo!,,@,,422424596164653056,https://twitter.com/NoticiasAirSim/status/422424596164653056
NoticiasAirSim,2014-01-12 18:42,2,2,Nuevo video de @ kilian7447 como siempre un magnífico video del FSX. https://www.youtube.com/watch?v=_S91r1Iqd2I&feature=youtube_gdata_player …,,@,,422423440097030144,https://twitter.com/NoticiasAirSim/status/422423440097030144
NoticiasAirSim,2014-01-12 18:35,1,1,¿Alguien que va a estar en el evento de @ Orbest_Orizonia? ¡Anímate! Ya queda poco para que empiece.,,@,,422421695094591488,https://twitter.com/NoticiasAirSim/status/422421695094591488
NoticiasAirSim,2014-01-12 13:58,1,1,Ya sabéis que mientras volais podéis entrar al grupo de Zello de: Vuelo y Control y hablar cin compañeros de IVAO.,,,,422351874701160448,https://twitter.com/NoticiasAirSim/status/422351874701160448
NoticiasAirSim,2014-01-12 10:40,0,2,[EVENTO SO-ES] Hoy a las 18z día de practicas de Operaciones especiales en @ IVAOES en la Base Aerea de Morón. Info: http://es.forum.ivao.aero/index.php?topic=235812.0 …,,@,,422302174878896130,https://twitter.com/NoticiasAirSim/status/422302174878896130
NoticiasAirSim,2014-01-12 10:32,3,2,[EVENTO] 1°Aniversario de @ Orbest_Orizonia. Vuela de LEPA a LIPZ salida a las 19z y llegada a las 23z.pic.twitter.com/J85nf2kfjE,,@,,422300093593976832,https://twitter.com/NoticiasAirSim/status/422300093593976832
NoticiasAirSim,2014-01-12 00:01,0,0,@Daniianna26 no pasa nada =p,,@Daniianna26,,422141117979963392,https://twitter.com/NoticiasAirSim/status/422141117979963392
NoticiasAirSim,2014-01-11 23:27,0,0,"@Daniianna26 no, digo de tutoriales jeje.",,@Daniianna26,,422132663626268672,https://twitter.com/NoticiasAirSim/status/422132663626268672
NoticiasAirSim,2014-01-11 22:29,0,0,@Daniianna26 aaa jaja. Ok me alegro porque no tenía ni idea...,,@Daniianna26,,422118199153684481,https://twitter.com/NoticiasAirSim/status/422118199153684481
NoticiasAirSim,2014-01-11 21:07,0,0,@Daniianna26 @Stronx01 de nada. ¿Lo has solucionado tu sólo?,,@Daniianna26 @Stronx01,,422097415668518912,https://twitter.com/NoticiasAirSim/status/422097415668518912
NoticiasAirSim,2014-01-11 19:18,0,2,Del evento de @ air_catalonia a la English Online Night en @IVAOUK pasando por LEMD :),,@ @IVAOUK,,422070000527347712,https://twitter.com/NoticiasAirSim/status/422070000527347712
NoticiasAirSim,2014-01-11 18:54,0,0,Ya sabéis que podéis quedar para volar juntos en el canal de Zello: Vuelo y Control,,,,422063879754366976,https://twitter.com/NoticiasAirSim/status/422063879754366976
NoticiasAirSim,2014-01-11 18:46,0,0,"En la capital de España, Madrid, tenemos LEMD_APP y LEMD_TWR. ¿Un puente aéreo LEMD-LEBL?pic.twitter.com/VdMOK63Ncb",,,,422061893445246976,https://twitter.com/NoticiasAirSim/status/422061893445246976
NoticiasAirSim,2014-01-11 18:43,0,0,"Bonita secuencia en llegada de LEBL durante el evento de @ air_catalonia haciendo Fly-In a su base, Barcelona @ IVAOESpic.twitter.com/MXsGwbyJvn",,@ @,,422061320004173824,https://twitter.com/NoticiasAirSim/status/422061320004173824
NoticiasAirSim,2014-01-11 18:36,0,0,¿Cuál es la mejor aerolínea de @ IVAOES?,,@,,422059443317374977,https://twitter.com/NoticiasAirSim/status/422059443317374977
NoticiasAirSim,2014-01-11 18:33,0,0,El Grupo de Control de Barcelona se está ganando el sueldo con el evento de @ air_catalonia @ IVAOESpic.twitter.com/kTWMAuOvOQ,,@ @,,422058788972396544,https://twitter.com/NoticiasAirSim/status/422058788972396544
NoticiasAirSim,2014-01-11 18:30,0,0,@ air_catalonia @ Orbest_Orizonia a vosotros. Si no no estaría comentándolo :),,@ @,,422058045670432768,https://twitter.com/NoticiasAirSim/status/422058045670432768
NoticiasAirSim,2014-01-11 18:29,1,1,"¡Feliz aniversario! Un gran evento sin lugar a dudas de @ air_catalonia, mañana toca LEPA-LIPZ a @ Orbest_Orizoniapic.twitter.com/NaKAipwFjB",,@ @,,422057718305030144,https://twitter.com/NoticiasAirSim/status/422057718305030144
NoticiasAirSim,2014-01-11 16:29,1,0,@ juancarlosjimhe ya hemos dado la solución. Has acertado el sinulador pero no la pista. La pista es Cuatro Vientos.,,@,,422027585301012480,https://twitter.com/NoticiasAirSim/status/422027585301012480
NoticiasAirSim,2014-01-11 14:16,0,0,@ IMApoita jaja era difícil. Haremos más.,,@,,421994056139685888,https://twitter.com/NoticiasAirSim/status/421994056139685888
NoticiasAirSim,2014-01-11 14:09,0,1,@ IMApoita correcto! FS9 con los mínimos gráficos y en LECU con viento cruzado de 16Kt.,,@,,421992158951124992,https://twitter.com/NoticiasAirSim/status/421992158951124992
NoticiasAirSim,2014-01-11 14:08,0,1,"""@Daniianna26: @ NoticiasAirSim Hola muy buenas a todos, necesito ayuda sobre el REX. Sabeis de algun tutorial? Gracias."" @Stronx01",,@Daniianna26 @ @Stronx01,,421991890238832641,https://twitter.com/NoticiasAirSim/status/421991890238832641
NoticiasAirSim,2014-01-11 14:06,0,0,@ IMApoita ¿Y el simulador?,,@,,421991624315797504,https://twitter.com/NoticiasAirSim/status/421991624315797504
NoticiasAirSim,2014-01-11 13:59,0,0,@ IMApoita frío frío.... ejem ejem Madrid ejem ejem...,,@,,421989797151137792,https://twitter.com/NoticiasAirSim/status/421989797151137792
NoticiasAirSim,2014-01-11 13:42,0,0,Información del evento 5°Aniversario de Alair VA el próximo 25 de enero aqui: http://www.alairvirtual.es/index.php?option=eventos&titulo=Eventos …,,,,421985408470495232,https://twitter.com/NoticiasAirSim/status/421985408470495232
NoticiasAirSim,2014-01-11 13:41,0,0,El escenario freeware de LEAS lo hizo el compañero de Alair VA que hace poco nos dejó Joaquín C. Y que este evento va por él.,,,,421985217545793536,https://twitter.com/NoticiasAirSim/status/421985217545793536
NoticiasAirSim,2014-01-11 13:40,1,2,"[EVENTO] 5°Aniv. Alair VA. El 25 enero. Vuela desde Palma, Huesca y Santander en IFR/VFR hasta LEAS con escenario freeware. ""In memoriam""",,,,421984852398075904,https://twitter.com/NoticiasAirSim/status/421984852398075904
NoticiasAirSim,2014-01-11 13:25,2,0,[EVENTO] 1°aniv de @ Orbest_Orizonia todos invitados a un vuelo de LEPA-LIPZ de 19z-23z el 12 de enero (mañana).pic.twitter.com/dxP8sZfN0x,,@,,421981063842627584,https://twitter.com/NoticiasAirSim/status/421981063842627584
NoticiasAirSim,2014-01-11 13:22,1,2,"[EVENTO] Fly-in LEBL 16z-18z 1°aniv. @ air_catalonia con la participación de GC Barcelona, Alair, Spanair y Fly Algarvepic.twitter.com/EJO2RQYNTM",,@,,421980326832128000,https://twitter.com/NoticiasAirSim/status/421980326832128000
NoticiasAirSim,2014-01-11 13:13,3,1,Este domingo # AniversarioOrbest Vuela de LEPA a LIPZ 19:00z-23:00z Habrá mucha gente.Será una buena tarde. ¡Pásate!pic.twitter.com/nZNnYHF8PM,,,#,421978063279521792,https://twitter.com/NoticiasAirSim/status/421978063279521792
NoticiasAirSim,2014-01-11 10:42,0,2,Adivina cuál es este simulador y dónde es esta pista.pic.twitter.com/hsLIl68uK0,,,,421940285476982784,https://twitter.com/NoticiasAirSim/status/421940285476982784
NoticiasAirSim,2014-01-11 10:40,1,1,Si quieres hacer el reto de los 200 seguidores con nosotros contáctenos.,,,,421939621086650369,https://twitter.com/NoticiasAirSim/status/421939621086650369
NoticiasAirSim,2014-01-11 10:39,1,1,El reto de los 200 seguidores lo haremos en verano. Para quien no lo sepa vamos a cruzar el Atlántico en avioneta.,,,,421939405075795968,https://twitter.com/NoticiasAirSim/status/421939405075795968
NoticiasAirSim,2014-01-11 10:26,0,0,"@43Grupo, ¿Estaréis mañana en Morón? Si es así no os olvideis de enviarnos unas fotos.",,@43Grupo,,421936248601993216,https://twitter.com/NoticiasAirSim/status/421936248601993216
NoticiasAirSim,2014-01-11 10:24,0,0,Nuevos parquines (8 y 9 para MD80) en Asturias y Alair VA en 48 actualiza su escenario. http://es.forum.ivao.aero/index.php?topic=236374.0 …,,,,421935681292996608,https://twitter.com/NoticiasAirSim/status/421935681292996608
NoticiasAirSim,2014-01-11 10:21,1,1,[EVENTO SO-ES] Prácticas de Operaciones Especiales convocadas para mañana día 12 a las 18z en la BA de Morón (LEMO). http://es.forum.ivao.aero/index.php?topic=235812.0 …,,,,421934841031311360,https://twitter.com/NoticiasAirSim/status/421934841031311360
NoticiasAirSim,2014-01-11 09:30,0,3,Esta tarde lo petamos en @ IVAOES con el evento de @ air_catalonia y que vendrán otras compañías como Alair VA o Spanair.,,@ @,,421922031568158720,https://twitter.com/NoticiasAirSim/status/421922031568158720
NoticiasAirSim,2014-01-11 09:23,0,2,[EVENTO] 1° aniversario de @ air_catalonia evento Fly-in LEBL. 16z-18z. Documento operacional: https://drive.google.com/file/d/0B-5rfmbWol68RTdRRi1TTThOTTg/preview?pli=1 …,,@,,421920217108086784,https://twitter.com/NoticiasAirSim/status/421920217108086784
NoticiasAirSim,2014-01-11 09:11,0,1,[EXAMEN] Examen ADC en LEIB a las 16z. Tráficos IFR/VFR bienvenidos para validar el examen. @ IVAOES,,@,,421917370358448128,https://twitter.com/NoticiasAirSim/status/421917370358448128
NoticiasAirSim,2014-01-10 17:29,1,1,@ fsxlike_ backtrack a pista :) eso es lo que más mola de LECO.,,@,,421680099726200833,https://twitter.com/NoticiasAirSim/status/421680099726200833
NoticiasAirSim,2014-01-10 07:33,0,0,@ TheRodri2 Yo no tengo ni idea pero he preguntado y me han dicho que recomiende @ AirEuropaVA @ IBERIAVA o Ryanair VA. Un saludo y nos cuentas,,@ @ @,,421530318185975808,https://twitter.com/NoticiasAirSim/status/421530318185975808
NoticiasAirSim,2014-01-09 20:37,0,0,"@Daniianna26 dentro de unos meses sacaremos una recopilación de los mejores add-ons, estate atento :)",,@Daniianna26,,421365026138910720,https://twitter.com/NoticiasAirSim/status/421365026138910720
NoticiasAirSim,2014-01-09 18:48,0,1,Eventazo del año -> Evento IVAO 2 de Febrero 2014 Grupos de Control: http://youtu.be/BzvJb3ecIGg  vía @ youtube @ IVAOES,,@ @,,421337632757399552,https://twitter.com/NoticiasAirSim/status/421337632757399552
NoticiasAirSim,2014-01-09 15:28,0,1,@ IVAOES oleeee que buena noticia :) Lo mejor es que entre todos lo hemos hecho posible.,,@,,421287444672421888,https://twitter.com/NoticiasAirSim/status/421287444672421888
NoticiasAirSim,2014-01-09 08:30,0,1,@ MrJTSZ @ VadeAviones retrasos en LEPA a las 9:30z,,@ @,,421182188013768704,https://twitter.com/NoticiasAirSim/status/421182188013768704
NoticiasAirSim,2014-01-08 23:53,0,1,Propósito de año nuevo: Ir al @BCNAirSim y conocer a la gente de @ IVAOES,,@BCNAirSim @,,421051982527602688,https://twitter.com/NoticiasAirSim/status/421051982527602688
NoticiasAirSim,2014-01-08 22:28,0,0,[EVENTO IVAO-CZ] International Boeing meeting en el aeropuerto de LKMT el 11 de enero de 19z-21z. Más información: http://es.forum.ivao.aero/index.php?topic=235929.0 …,,,,421030782250266624,https://twitter.com/NoticiasAirSim/status/421030782250266624
NoticiasAirSim,2014-01-08 21:49,0,0,[VACANTE] @ IVAOES saca la vacante de Spanish Events Advisor 1 (ES-EA1). Todos los requisitos y demás información: http://es.forum.ivao.aero/index.php?topic=235404.0 …,,@,,421020771482599424,https://twitter.com/NoticiasAirSim/status/421020771482599424
NoticiasAirSim,2014-01-08 20:59,1,1,[TRAINING] Entrenamiento en LEPA_TWR el lunes 13 de enero a las 17z. Tráficos VFR/IFR son bienvenidos. @ IVAOES http://es.forum.ivao.aero/index.php?topic=236216.0 …,,@,,421008246347161601,https://twitter.com/NoticiasAirSim/status/421008246347161601
NoticiasAirSim,2014-01-08 18:57,2,0,""" @ AviationPassion: Tu que sabes de sufrir si nunca se te ha cerrado el simulador estando en final? </3"" Por aquí pasa mucho :)",,@,,420977696794247168,https://twitter.com/NoticiasAirSim/status/420977696794247168
NoticiasAirSim,2014-01-08 00:11,0,1,Celebra el 5° aniversario de Alair VA el 25 de enero volando de LEPA a LEAS. De 1500z hasta las 2000z. In memoriam de un compañero perdido.,,,,420694149034430464,https://twitter.com/NoticiasAirSim/status/420694149034430464
NoticiasAirSim,2014-01-08 00:05,2,2,También podéis consultar vuestras dudas oralmente al canal de Zello: Vuelo y Control,,,,420692819226148864,https://twitter.com/NoticiasAirSim/status/420692819226148864
NoticiasAirSim,2014-01-07 23:58,1,2,Configuraciones preferentes en los aeropuertos españoles. Muy importantes :) @ IVAOES http://ivao.es/piloto/pref_configuration.html …,,@,,420691042585673728,https://twitter.com/NoticiasAirSim/status/420691042585673728
NoticiasAirSim,2014-01-07 23:57,0,0,@ Vavalsecaf @ IVAOES jajaj. En la vida real-> Si las condiciones meteorológicas y el avión lo permiten. En IVAO -> Si el simulador lo permite,,@ @,,420690601890172928,https://twitter.com/NoticiasAirSim/status/420690601890172928
NoticiasAirSim,2014-01-07 23:55,0,0,"@ IMApoita Aquí tienes el link dl foro para la información completa y detallada. No,yo no soy,todavía no m atrevo jeje.http://es.forum.ivao.aero/index.php?topic=236075.0 …",,@,,420690272972849152,https://twitter.com/NoticiasAirSim/status/420690272972849152
NoticiasAirSim,2014-01-07 23:45,0,0,"@ IMApoita Exactamente, el viernes 10 de enero y el sábado 11 examen ADC en Ibiza a las 17:00z. ¡Saludos!",,@,,420687539645595648,https://twitter.com/NoticiasAirSim/status/420687539645595648
NoticiasAirSim,2014-01-07 23:41,0,3,[EXAMEN] Examen ADC en Ibiza LEIB el próximo Sábado día 11 de enero a las 17:00z. Tráficos VFR/IFR bienvenidos @ IVAOES.,,@,,420686768870916097,https://twitter.com/NoticiasAirSim/status/420686768870916097
NoticiasAirSim,2014-01-07 23:25,1,0,"""As Real As It Gets"" Lema en @ IVAOES que seguimos a raja tabla. ¡Apúntate a comprar fichas de progresión de vuelo! http://es.forum.ivao.aero/index.php?topic=233889.15 …",,@,,420682642443341824,https://twitter.com/NoticiasAirSim/status/420682642443341824
NoticiasAirSim,2014-01-07 23:18,0,1,¿Quieres saber quién y cual es el autor y diseño del próximo banner del foro de @ IVAOES? Entra aquí http://es.forum.ivao.aero/index.php?topic=232474.45 …,,@,,420680890205741056,https://twitter.com/NoticiasAirSim/status/420680890205741056
NoticiasAirSim,2014-01-07 23:16,0,2,"Parodia de aviones en FSX, ¡realmente muy bueno! http://youtu.be/HdjU7Coyc_M  vía @ youtube",,@,,420680409467203584,https://twitter.com/NoticiasAirSim/status/420680409467203584
NoticiasAirSim,2014-01-07 23:06,0,1,"[Training] Entrenamiento en LEZL torre el día 10 de enero a las 17:00z. Tráficos VFR/IFR, como siempre, bienvenidos :)",,,,420677815831252992,https://twitter.com/NoticiasAirSim/status/420677815831252992
NoticiasAirSim,2014-01-07 22:41,0,0,@ OnRadarContact enhorabuena por los 100 seguidores.,,@,,420671450560094208,https://twitter.com/NoticiasAirSim/status/420671450560094208
NoticiasAirSim,2014-01-07 22:36,1,2,Nuevo tracker de @ IVAOAERO preciso. Registrate gratis aquí: http://www.flightcapture.net/register  Podrás ver tu vuelo con gran detalle. @ IVAOES,,@ @,,420670384028266496,https://twitter.com/NoticiasAirSim/status/420670384028266496
NoticiasAirSim,2014-01-07 13:40,1,1,¿Que objeto aerotrastornado te han traido los reyes? ¿Algún add-on paea tu simulador? ¡Cuéntanoslo! Competición de la cosa más guay :),,,,420535344657096705,https://twitter.com/NoticiasAirSim/status/420535344657096705
NoticiasAirSim,2014-01-07 11:37,2,3,"Una muestra de lo que sabe hacer @ Kilian7447 en su canal de YouTube. Excelentes videos de FSX, suscribiros. https://www.youtube.com/watch?v=2tmz87CEpZw&feature=youtube_gdata_player …",,@,,420504509748871168,https://twitter.com/NoticiasAirSim/status/420504509748871168
NoticiasAirSim,2014-01-05 18:17,0,1,Llegando a San Francisco con viento cruzado 30Kt y 2Km de visibilidadpic.twitter.com/v2rzcrphMT,,,,419880443308421120,https://twitter.com/NoticiasAirSim/status/419880443308421120
NoticiasAirSim,2014-01-05 15:23,1,2,@ MrJTSZ @ OnRadarContact @ iviberro @ IVAOES @ RadioFullFlaps esta tarde promete :),,@ @ @ @ @,,419836654082621440,https://twitter.com/NoticiasAirSim/status/419836654082621440
NoticiasAirSim,2014-01-05 15:22,1,2,Empieza la tarde movidita en @ IVAOES Full ATC en Baleares 15z-19z Evento @ IVAODenmark Fly-in Dusseldorf 17z Examen APC en LEMD 18z,,@ @,,419836264398225408,https://twitter.com/NoticiasAirSim/status/419836264398225408
NoticiasAirSim,2014-01-05 14:17,0,0,@ jafesan @ ImSantiRios hay veces que con la ley en la mano pueden hacer cosas sin banearles. Si vas a un ATC novato y le pides cosas raras...,,@ @,,419819869488828416,https://twitter.com/NoticiasAirSim/status/419819869488828416
NoticiasAirSim,2014-01-05 14:15,0,0,"@ jafesan @ ImSantiRios jaja una anécdota más. Un saludo, siento haberme puesto a la defensiva pero me saca de mis casillas los trolls.",,@ @,,419819472422465536,https://twitter.com/NoticiasAirSim/status/419819472422465536
NoticiasAirSim,2014-01-05 14:03,0,1,""" @ Poker1229: @ NoticiasAirSim pic.twitter.com/SXaS7UqStt"" Transportando al S.M. Don Juan Carlos en su aniversario ;)",,@ @,,419816516323115008,https://twitter.com/NoticiasAirSim/status/419816516323115008
NoticiasAirSim,2014-01-05 14:00,0,0,@ jafesan @ ImSantiRios jajaja entonces está bien jaja. Quizás era novato o tuvo un mal día.,,@ @,,419815749486907392,https://twitter.com/NoticiasAirSim/status/419815749486907392
NoticiasAirSim,2014-01-05 13:55,0,0,"@ jafesan @ ImSantiRios bueno, mientras no hayas hecho nada mal como hacer que se lie el ATC o no ayudarle puedes estar tranquilo.",,@ @,,419814430520934400,https://twitter.com/NoticiasAirSim/status/419814430520934400
NoticiasAirSim,2014-01-05 13:51,0,0,@ jafesan @ ImSantiRios pues andate con cuidado porque odio a los trolls si es que le trolleaste. Gracias por hacerlo público.,,@ @,,419813394083246080,https://twitter.com/NoticiasAirSim/status/419813394083246080
NoticiasAirSim,2014-01-05 13:18,0,0,@ jafesan @ ImSantiRios nótese que es una broma y esta escrito irónicamente. Al igual que Santi también lo digo de broma.,,@ @,,419804995614412800,https://twitter.com/NoticiasAirSim/status/419804995614412800
NoticiasAirSim,2014-01-04 23:20,1,0,Deciros que este año va a ser un año lleno de sorpresas...,,,,419594287844962305,https://twitter.com/NoticiasAirSim/status/419594287844962305
NoticiasAirSim,2014-01-04 23:18,0,0,@ OnRadarContact @ IVAOES Cabalgata de reyes claramente... los de IVAO no dan caramelos. Ahora en serio: ¡IVAO!,,@ @,,419593819802574848,https://twitter.com/NoticiasAirSim/status/419593819802574848
NoticiasAirSim,2014-01-04 23:14,0,1,"Vamos a ver si para este 2014 nos ponemos serios, aunque sea difícil...",,,,419592729610694656,https://twitter.com/NoticiasAirSim/status/419592729610694656
NoticiasAirSim,2014-01-04 23:12,0,0,"@ ImSantiRios al fin uno que lo pilla jeje. En inglés y con micro que se escucha, además de mal, bajo :)",,@,,419592254819663872,https://twitter.com/NoticiasAirSim/status/419592254819663872
NoticiasAirSim,2014-01-04 22:57,1,0,Gracias a @ alainlejarraga por darnos otro punto de vista y cambiarnos un poco nuestra opinión. Hasta quizás me presente a ADC xD,,@,,419588544525795328,https://twitter.com/NoticiasAirSim/status/419588544525795328
NoticiasAirSim,2014-01-04 22:56,0,0,@HispaniaVA lo tenemos en cuenta pero pensabamos que si se leen los anteriores tuits este se entendería. Aún así disculpas por el error.,,@HispaniaVA,,419588105587671040,https://twitter.com/NoticiasAirSim/status/419588105587671040
NoticiasAirSim,2014-01-04 22:44,0,0,@HispaniaVA nótese la ironía.,,@HispaniaVA,,419585147730927616,https://twitter.com/NoticiasAirSim/status/419585147730927616
NoticiasAirSim,2014-01-04 22:28,0,0,"@ padilla_adrian error mío de cuando me lo leí. Nada déjalo, tienes tida la razón.",,@,,419581063594524673,https://twitter.com/NoticiasAirSim/status/419581063594524673
NoticiasAirSim,2014-01-04 22:14,0,0,@ padilla_adrian lee los documentos de IVAO para que lo entiendas que viene bien explicado,,@,,419577718297337856,https://twitter.com/NoticiasAirSim/status/419577718297337856
NoticiasAirSim,2014-01-04 22:09,0,0,@ padilla_adrian según tengo entendido SI que es responsabilidad suya. ¿Si no como se hacen las SID vectorizadas? Más mensajes por MD,,@,,419576318003798016,https://twitter.com/NoticiasAirSim/status/419576318003798016
NoticiasAirSim,2014-01-04 22:06,0,0,@ padilla_adrian ¿y si es en llegadas? Hacen esperas pero eso carga al ATC y al espacio aéreo.,,@,,419575639579316225,https://twitter.com/NoticiasAirSim/status/419575639579316225
NoticiasAirSim,2014-01-04 22:05,0,0,"@ alainlejarraga o, como digo, hay unos cuantos trolls haciendo fustradas a ver si en alguna cae. Para seguir hablando te invito canal Zello",,@,,419575351225118720,https://twitter.com/NoticiasAirSim/status/419575351225118720
NoticiasAirSim,2014-01-04 22:02,0,0,@ alainlejarraga hay veces que 3 fustradas y una emergencia no te lo vas a encontrar en toda la vida si no es en un examen.,,@,,419574492055490561,https://twitter.com/NoticiasAirSim/status/419574492055490561
NoticiasAirSim,2014-01-04 22:01,0,0,@ IMApoita @ alainlejarraga ¿he dicho que era por hoy? Es en general Iñigo.,,@ @,,419574273121198080,https://twitter.com/NoticiasAirSim/status/419574273121198080
NoticiasAirSim,2014-01-04 22:00,0,0,@ padilla_adrian hasta cierto punto. A veces se sobrepasa lo que el aerodromo aguanta con sólo un controlador.,,@,,419574037841727488,https://twitter.com/NoticiasAirSim/status/419574037841727488
NoticiasAirSim,2014-01-04 21:59,0,0,@ alainlejarraga eso lo haces tú y mucha otra gente. Pero hay 4 ó 5 personas que se dedican a ir de examen en examen a hacer el tonto.,,@,,419573903720476672,https://twitter.com/NoticiasAirSim/status/419573903720476672
NoticiasAirSim,2014-01-04 20:51,0,0,@ padilla_adrian he dejado en una imagen lo que tiene que haber y tampoco es tanto... Estoy contigo en que hay que ayudar a validar el examen,,@,,419556637696077824,https://twitter.com/NoticiasAirSim/status/419556637696077824
NoticiasAirSim,2014-01-04 20:49,0,0,Hy examen en IVAO. Vamos todos a ver si la podenos liar un poco y con suerte suspende. Vamos a hacer procedimientos que no son normales.,,,,419556211496062976,https://twitter.com/NoticiasAirSim/status/419556211496062976
NoticiasAirSim,2014-01-04 20:48,0,0,@ padilla_adrian jaja una cosa es ayudar y otra s trollear y yo he visto trollear en un examen. Se requiere 1 fustrada no 3...,,@,,419555887070838784,https://twitter.com/NoticiasAirSim/status/419555887070838784
NoticiasAirSim,2014-01-04 20:42,0,0,"Todo esto sin contar con los trolls que van de examen en examen a fastidiar al examinado... que si fallo motor, 3 fustradas...",,,,419554433253785600,https://twitter.com/NoticiasAirSim/status/419554433253785600
NoticiasAirSim,2014-01-04 20:39,0,0,Que manía con petar de traficos en un examen al examinado y dejar el resto de España desiertola... Un examen no es un evento Fly-In...,,,,419553583756214272,https://twitter.com/NoticiasAirSim/status/419553583756214272
NoticiasAirSim,2014-01-04 20:36,1,0,"@ OnRadarContact @ IVAOES a está, ya lo tengo. Creo que de lo que pone excepto la fustrada y la emergencia está ya todopic.twitter.com/9KvMkbyDuq",,@ @,,419552868618993665,https://twitter.com/NoticiasAirSim/status/419552868618993665
NoticiasAirSim,2014-01-04 20:28,0,0,@ OnRadarContact ¿Y me podrías dar la cifra exacta de operaciones?,,@,,419550841709006848,https://twitter.com/NoticiasAirSim/status/419550841709006848
NoticiasAirSim,2014-01-04 20:26,0,0,Se necesita a gente interesada en la simulación aérea y con experiencia para un nuevo proyecto. Interesados por MD.,,,,419550309820928002,https://twitter.com/NoticiasAirSim/status/419550309820928002
NoticiasAirSim,2014-01-04 20:17,0,0,Llegando a San Francisco :) Magnífico aterrizaje a pesar de las condiciones meteorológicas.pic.twitter.com/MpivAMcpde,,,,419548076207243264,https://twitter.com/NoticiasAirSim/status/419548076207243264
NoticiasAirSim,2014-01-04 20:09,0,0,@ OnRadarContact a veces creo que hay ideas equivocadas con los examenes. Te examinan pero a veces parece un evento Fly-in y tampoco es eso.,,@,,419546233842057216,https://twitter.com/NoticiasAirSim/status/419546233842057216
NoticiasAirSim,2014-01-04 19:58,0,0,@ OnRadarContact le habrás pillado en el peor momento porque ha tenido mucho tráfico. Sacada a las 18:36 peninsularpic.twitter.com/ImZYNTzVpb,,@,,419543250681479168,https://twitter.com/NoticiasAirSim/status/419543250681479168
NoticiasAirSim,2014-01-04 19:46,0,1,Hoy a las 22:00 hora local peninsular termina el plazo para reservar slot en el evento de @ air_catalonia. ¿Aún no has reservado? @ IVAOES,,@ @,,419540387485986816,https://twitter.com/NoticiasAirSim/status/419540387485986816
NoticiasAirSim,2014-01-04 19:13,0,1,Abortado el despegue hacia San Francisco por viento de 35Kt. Al segundo intento ya hemos salido :)pic.twitter.com/khJ9ABb3h3,,,,419532072223772672,https://twitter.com/NoticiasAirSim/status/419532072223772672
NoticiasAirSim,2014-01-04 18:37,0,0,Hace 40 minutos que ha empezado el examen de ADC en GCLP. ayúdale a conseguir su primera estrella. GCLP_APP abierta.pic.twitter.com/tEuBfRud9L,,,,419523018252378112,https://twitter.com/NoticiasAirSim/status/419523018252378112
